datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2008-08-22,267.124,174.654,346870.44,1255.8,0.0,438.0,1614.0,2400.0667
2008-08-23,254.642,169.422,348685.44,1196.4,0.0,419.0,1485.0,2340.0334
2008-08-24,254.716,163.91,347923.3,1190.0,0.0,404.0,1523.0,2318.2666
2008-08-25,250.298,163.87,347722.53,1164.0,0.0,422.0,1436.0,2313.6333
2008-08-26,257.564,166.566,347212.16,1205.6,0.0,420.0,1533.0,2339.7334
2008-08-27,258.114,165.872,346430.12,1199.8,0.0,399.0,1539.0,2363.9001
2008-08-28,268.246,174.098,346381.4,1260.0,0.0,432.0,1631.0,2407.7666
2008-08-29,267.588,171.186,346083.06,1260.0,0.0,430.0,1599.0,2430.8
2008-08-30,270.424,177.552,346340.16,1276.2,0.0,435.0,1619.0,2453.0667
2008-08-31,1500.864,210.672,345625.78,6405.4,2056.0,3733.0,12118.0,7107.4
2008-09-01,1247.51,184.48601,345478.9,5374.8,950.0,521.0,10183.0,9137.833
2008-09-02,1384.154,224.634,344633.72,5963.8,4273.0,1206.0,6648.0,10942.233
2008-09-03,1388.486,179.288,345642.4,5930.8,1326.0,1902.0,10213.0,9700.434
2008-09-04,1225.22,151.872,343675.44,5262.8,2225.0,404.0,9408.0,8383.333
2008-09-05,873.96,147.23601,345010.44,3752.0,379.0,431.0,6943.0,6813.0
2008-09-06,1868.574,238.292,344649.28,7955.2,2948.0,6500.0,13400.0,8294.9
2008-09-07,1372.656,176.444,346447.72,5876.4,3612.0,1707.0,5976.0,11582.6
2008-09-08,1309.324,160.574,347589.84,5548.8,747.0,2293.0,9559.0,9223.066
2008-09-09,1159.654,180.67,345285.6,4988.8,236.0,453.0,7728.0,10910.566
2008-09-10,1300.764,166.43,344852.03,5554.8,1009.0,399.0,10281.0,9990.4
2008-09-11,1028.714,192.038,344303.72,4435.6,1005.0,417.0,7644.0,8079.2334
2008-09-12,1392.762,178.298,345554.38,5968.2,1867.0,402.0,8738.0,12205.7
2008-09-13,1631.436,186.192,345779.34,6941.0,930.0,5433.0,11807.0,9020.6
2008-09-14,1576.326,193.746,345440.12,6818.4,4673.0,445.0,6538.0,14616.1
2008-09-15,1697.708,136.118,345968.5,7303.4,960.0,364.0,10322.0,16649.133
2008-09-16,1221.862,156.06,346966.2,5211.8,0.0,368.0,8249.0,11747.366
2008-09-17,1519.21,177.168,346545.62,6465.2,1910.0,3727.0,9371.0,10312.167
2008-09-18,1505.29,189.376,346071.1,6404.2,4202.0,357.0,7991.0,12538.167
2008-09-19,1518.846,166.768,346114.25,6449.4,1569.0,351.0,12367.0,11027.1
2008-09-20,1304.6,156.204,346455.53,5480.0,0.0,370.0,12477.0,8896.333
2008-09-21,1533.07,206.262,346953.84,6566.8,4010.0,2381.0,8347.0,10813.167
2008-09-22,1358.564,151.524,345901.2,5778.2,1014.0,2448.0,10227.0,8953.733
2008-09-23,1232.788,165.128,345864.03,5305.2,0.0,2168.0,7920.0,10458.467
2008-09-24,1718.35,173.472,345781.12,7245.6,2019.0,4730.0,10548.0,11342.167
2008-09-25,1131.22,173.77,346018.06,4815.0,1012.0,751.0,8485.0,8605.667
2008-09-26,1431.45,211.572,346166.8,6105.0,1221.0,370.0,10890.0,11376.5
2008-09-27,2127.446,257.04,345810.94,9012.4,4347.0,2584.0,12688.0,15838.434
2008-09-28,1731.104,163.968,346000.9,7314.6,1920.0,385.0,11242.0,15304.733
2008-09-29,1501.738,199.432,345980.2,6349.6,1014.0,363.0,10677.0,12974.967
2008-09-30,1375.006,155.092,346440.62,5795.6,998.0,360.0,7415.0,14143.767
2008-10-01,1872.364,181.256,347225.2,7894.2,2249.0,5800.0,10808.0,12349.066
2008-10-02,1345.342,153.676,346072.66,5686.0,0.0,367.0,9060.0,12995.367
2008-10-03,1612.58,158.598,345372.5,6833.8,4801.0,349.0,9432.0,12294.333
2008-10-04,2100.496,216.2,345851.12,8848.6,3462.0,629.0,12573.0,18344.268
2008-10-05,1549.95,146.296,345798.06,6529.2,990.0,3257.0,6071.0,15514.5
2008-10-06,1423.782,125.204,344331.47,6071.6,990.0,286.0,9562.0,12891.7
2008-10-07,1726.568,187.234,343948.12,7439.2,1016.0,419.0,9476.0,17865.133
2008-10-08,1860.576,152.41,345670.6,7821.0,1044.0,5126.0,11650.0,13189.6
2008-10-09,1983.682,181.9,344556.62,8369.8,1032.0,3064.0,11652.0,17313.367
2008-10-10,1518.338,148.044,345074.2,6389.0,0.0,389.0,12046.0,12870.633
2008-10-11,1669.386,154.848,344422.97,7064.6,2144.0,2335.0,11373.0,11971.1
2008-10-12,1907.94,161.806,345818.22,8085.8,2561.0,5822.0,7171.0,16245.0
2008-10-13,1461.976,147.894,346765.56,6126.2,1037.0,535.0,9483.0,13311.267
2008-10-14,1609.056,164.286,344470.66,6811.4,1177.0,442.0,9939.0,15259.6
2008-10-15,2156.896,168.462,344889.78,9112.6,1998.0,7042.0,9984.0,16924.268
2008-10-16,1583.68,136.84,344538.5,6712.2,951.0,429.0,8438.0,16576.666
2008-10-17,1866.886,153.522,345668.6,7885.2,2036.0,3187.0,9639.0,16252.767
2008-10-18,2239.19,162.628,345363.03,9427.8,799.0,1655.0,12146.0,22719.834
2008-10-19,1971.934,181.596,345661.28,8359.6,698.0,8010.0,4600.0,19557.566
2008-10-20,1667.554,137.812,346222.78,6998.8,844.0,2648.0,10475.0,13825.566
2008-10-21,2063.716,152.344,345212.2,8756.4,857.0,2663.0,11331.0,19544.268
2008-10-22,1646.01,149.344,346774.7,6965.2,662.0,2542.0,8487.0,15742.5
2008-10-23,1830.494,161.20801,346174.62,7739.4,815.0,1435.0,10587.0,17671.232
2008-10-24,2133.226,168.014,346195.72,9024.4,7893.0,2277.0,10284.0,15099.767
2008-10-25,1581.198,115.682,346893.5,6605.4,737.0,408.0,14212.0,10996.3
2008-10-26,523.492,115.53,348657.78,2158.8,0.0,360.0,2013.0,6351.8667
2008-10-27,523.892,128.978,348808.4,2173.2,0.0,402.0,1967.0,6362.533
2008-10-28,1327.29,145.076,347510.6,5548.6,2263.0,362.0,5090.0,14406.5
2008-10-29,1612.576,133.282,348177.03,6630.2,1037.0,345.0,4015.0,21479.268
2008-10-30,1098.6,123.028,348599.94,4713.6,0.0,345.0,2619.0,15346.0
2008-10-31,1285.832,104.348,347514.88,5423.6,0.0,312.0,10483.0,10635.533
2008-11-01,830.498,113.672,348206.75,3781.0,0.0,344.0,1939.0,11558.633
2008-11-02,910.614,120.472,348704.28,4124.2,0.0,346.0,2824.0,12006.9
2008-11-03,847.6,115.248,348141.78,3837.6,963.0,347.0,1892.0,10924.667
2008-11-04,1562.316,121.476,346755.53,6699.4,0.0,6214.0,4106.0,15718.6
2008-11-05,3134.93,257.82,344852.3,13304.4,7597.0,10409.0,8362.0,25880.834
2008-11-06,1588.438,181.468,346161.9,6806.4,1033.0,430.0,6734.0,18276.967
2008-11-07,1619.184,109.988,345242.56,6846.6,1032.0,389.0,10421.0,15144.4
2008-11-08,1733.138,133.168,344603.56,7350.8,1114.0,3271.0,6069.0,18431.633
2008-11-09,2578.538,210.946,343373.88,10974.2,6301.0,661.0,14348.0,21665.633
2008-11-10,2122.138,155.622,345042.12,8990.0,1223.0,355.0,10383.0,23407.967
2008-11-11,2455.95,128.08,345425.3,10344.0,2475.0,2288.0,14651.0,21518.5
2008-11-12,2189.664,158.968,346163.12,9142.4,1066.0,2713.0,9467.0,23248.4
2008-11-13,1238.46,125.424,347901.0,5223.2,0.0,338.0,6315.0,13988.0
2008-11-14,1621.738,127.894,347071.4,6848.0,2092.0,325.0,9929.0,14682.967
2008-11-15,3031.628,165.16,343633.12,12907.0,3952.0,3799.0,15635.0,27141.133
2008-11-16,2365.432,163.13,346311.56,9963.4,4791.0,1829.0,8945.0,23858.867
2008-11-17,1523.636,118.874,347234.3,6353.4,0.0,378.0,10590.0,14425.934
2008-11-18,1749.05,139.282,345458.94,7404.2,1079.0,369.0,11204.0,16498.834
2008-11-19,1840.238,166.452,346377.06,7794.6,1737.0,3026.0,8704.0,17203.633
2008-11-20,1692.336,121.192,345338.1,7177.6,1034.0,347.0,7732.0,19092.6
2008-11-21,1673.93,127.554,345496.8,7123.0,1039.0,348.0,10396.0,16115.833
2008-11-22,1711.368,124.868004,345213.8,7271.4,1093.0,882.0,8320.0,18227.8
2008-11-23,3406.736,207.002,344377.3,14469.4,3631.0,8824.0,10290.0,34033.934
2008-11-24,3212.998,121.618004,346117.66,13371.0,1063.0,510.0,13378.0,38598.965
2008-11-25,2702.85,150.564,346940.06,11266.4,3010.0,345.0,10471.0,31221.5
2008-11-26,1515.954,119.996,349057.28,6273.2,909.0,304.0,10002.0,14050.9
2008-11-27,2362.218,126.218,347673.62,9851.2,2491.0,330.0,12440.0,24109.3
2008-11-28,1885.964,128.426,350015.78,7789.8,1113.0,295.0,11361.0,18663.732
2008-11-29,2434.668,166.51,347386.7,10157.2,5268.0,2392.0,12386.0,20531.8
2008-11-30,2401.388,170.904,349019.38,10016.0,1161.0,3481.0,11474.0,23907.133
2008-12-01,1616.538,118.678,350562.0,6852.2,1085.0,309.0,9013.0,16535.3
2008-12-02,1793.444,145.908,350466.28,7509.8,0.0,304.0,11343.0,18243.732
2008-12-03,1755.1641,124.722,350472.56,7300.2,1137.0,302.0,9664.0,18149.732
2008-12-04,1738.638,113.99,350586.9,7234.2,1085.0,281.0,11314.0,16297.3
2008-12-05,2058.618,120.026,349885.3,8593.4,831.0,310.0,9852.0,23317.3
2008-12-06,2523.836,188.144,347236.66,10596.0,4005.0,5749.0,9048.0,23261.934
2008-12-07,2466.74,180.224,348823.5,10306.6,3294.0,310.0,13627.0,23881.334
2008-12-08,1868.636,120.782,350973.53,7751.8,1117.0,296.0,13256.0,16474.934
2008-12-09,2003.144,132.516,350720.12,8291.0,1985.0,2553.0,12886.0,15961.733
2008-12-10,2214.206,146.14,350495.5,9152.6,1128.0,4144.0,12140.0,19491.434
2008-12-11,1432.522,114.916,350522.44,5935.6,1160.0,273.0,7979.0,14463.366
2008-12-12,1815.534,139.342,349981.94,7519.2,1157.0,255.0,12154.0,16692.9
2008-12-13,1825.574,163.278,347815.5,7663.4,2186.0,261.0,9271.0,18708.232
2008-12-14,2002.12,164.014,347936.84,8469.4,3742.0,2497.0,5415.0,21714.666
2008-12-15,1795.45,113.744,349976.44,7475.0,1178.0,252.0,9668.0,18826.166
2008-12-16,1797.09,114.598,351187.06,7477.4,0.0,253.0,11334.0,18364.5
2008-12-17,2098.786,136.216,350371.47,8755.6,4251.0,284.0,10813.0,19631.768
2008-12-18,1736.94,118.07,349717.06,7184.6,1125.0,258.0,11293.0,16273.0
2008-12-19,1882.112,132.154,348287.28,7891.4,1538.0,296.0,11773.0,17761.533
2008-12-20,2242.772,160.69,349296.28,9354.4,1132.0,6479.0,12819.0,16949.533
2008-12-21,2643.61,135.072,348076.9,11034.2,1099.0,9189.0,14816.0,18956.166
2008-12-22,2015.808,124.87,348284.88,8434.2,2157.0,391.0,10433.0,20615.8
2008-12-23,1798.088,151.08,348149.6,7561.0,2666.0,2115.0,8326.0,16861.133
2008-12-24,1269.6381,115.318,351303.3,5232.4,0.0,364.0,9981.0,10815.634
2008-12-25,1061.118,116.882,350255.62,4375.6,0.0,285.0,3598.0,13802.3
2008-12-26,1223.732,124.222,351869.28,5041.0,1121.0,279.0,7796.0,11199.533
2008-12-27,2972.164,118.132,350369.12,12141.8,0.0,244.0,12209.0,37083.066
2008-12-28,1570.642,112.248,352166.94,6364.8,1953.0,217.0,5291.0,18716.367
2008-12-29,555.278,91.638,352734.84,2273.6,0.0,218.0,2480.0,6556.6333
2008-12-30,1195.238,113.206,352278.97,4898.6,0.0,245.0,7145.0,12530.634
2008-12-31,1964.188,129.272,350347.12,8190.2,2975.0,246.0,11860.0,17655.467
2009-01-01,1406.692,112.668,349683.94,5975.8,765.0,3845.0,2803.0,16031.867
2009-01-02,2327.51,204.73,349495.03,9702.4,2417.0,6018.0,11841.0,18515.834
2009-01-03,1913.496,174.912,350901.3,7964.4,6440.0,328.0,10439.0,14684.6
2009-01-04,1939.994,167.338,352544.3,8111.8,1457.0,5251.0,3245.0,22380.232
2009-01-05,1604.0,128.938,352556.3,6676.2,1247.0,322.0,8650.0,16514.334
2009-01-06,1689.862,115.556,352933.44,6961.0,0.0,254.0,12462.0,15448.366
2009-01-07,2080.272,141.504,354298.53,8563.4,2687.0,3820.0,9979.0,18185.2
2009-01-08,1633.27,124.374,353305.06,6797.8,2773.0,299.0,10075.0,14074.167
2009-01-09,1788.702,115.572,352256.28,7462.2,1802.0,272.0,9285.0,18452.7
2009-01-10,2102.948,161.734,351533.5,8768.0,2828.0,4288.0,12539.0,15394.134
2009-01-11,1975.988,143.24,353565.44,8301.2,4521.0,5301.0,5887.0,17224.133
2009-01-12,1589.278,112.428,353558.97,6500.0,0.0,261.0,12147.0,14079.967
2009-01-13,2182.6,134.142,352020.0,9006.2,1140.0,329.0,16194.0,18713.666
2009-01-14,1779.078,120.838,352235.16,7350.6,2277.0,333.0,10319.0,16722.3
2009-01-15,1564.068,115.546,349950.62,6509.6,2731.0,390.0,9561.0,13385.8
2009-01-16,2766.554,179.92,349299.3,11578.4,5811.0,3158.0,15220.0,21920.232
2009-01-17,3317.82,164.544,347949.4,13793.6,2477.0,3154.0,15322.0,34344.0
2009-01-18,3154.194,209.84,349407.47,13201.4,5649.0,6701.0,12727.0,27492.9
2009-01-19,1699.866,119.274,350101.7,7091.2,1118.0,376.0,10279.0,16558.1
2009-01-20,1738.028,133.88,350495.78,7170.8,0.0,282.0,13727.0,14958.134
2009-01-21,1739.434,128.044,351511.47,7189.8,1148.0,2159.0,9830.0,15853.566
2009-01-22,1237.356,115.6,351369.16,5169.6,0.0,341.0,8246.0,12035.6
2009-01-23,1910.536,126.298004,349587.28,7964.4,2078.0,295.0,12146.0,17323.268
2009-01-24,2200.77,169.974,350281.1,9203.2,5096.0,4492.0,8322.0,18769.5
2009-01-25,2843.664,147.766,349263.34,11738.0,3971.0,5960.0,11213.0,26250.4
2009-01-26,1674.472,113.276,350208.38,6961.6,1121.0,348.0,9821.0,16617.867
2009-01-27,1425.03,135.636,351270.16,6001.8,896.0,278.0,6608.0,15968.5
2009-01-28,2721.734,116.02,349966.4,11276.6,2301.0,6949.0,14285.0,21827.232
2009-01-29,1573.698,104.306,350442.5,6527.0,0.0,294.0,8996.0,16938.3
2009-01-30,2059.038,120.094,351777.38,8521.8,1622.0,280.0,12147.0,20268.3
2009-01-31,3312.852,238.712,349158.78,13871.8,8278.0,6575.0,15309.0,25052.2
2009-02-01,1944.46,169.48601,352394.7,8138.6,4048.0,639.0,8182.0,19538.666
2009-02-02,1603.3,106.588,352619.75,6596.8,1159.0,232.0,10915.0,14415.667
2009-02-03,1868.39,123.01,351795.9,7695.2,703.0,878.0,14984.0,14574.833
2009-02-04,2460.924,151.604,352348.84,10139.6,871.0,6961.0,15960.0,17223.4
2009-02-05,1649.088,122.188,351151.28,6858.0,1104.0,264.0,12987.0,13129.8
2009-02-06,2048.396,126.872,350336.06,8527.2,1165.0,273.0,11716.0,20985.934
2009-02-07,3131.536,184.644,348553.34,13076.6,6822.0,4483.0,17873.0,23014.266
2009-02-08,2182.866,134.02,350430.6,9114.6,5341.0,259.0,15174.0,15607.101
2009-02-09,1706.6381,134.608,350383.66,7150.4,1063.0,228.0,9375.0,17777.967
2009-02-10,1943.822,115.832,350147.2,8041.2,1128.0,263.0,12339.0,18667.033
2009-02-11,2639.39,239.362,348620.5,11133.0,2985.0,10477.0,12195.0,18332.834
2009-02-12,1968.66,119.284,349792.6,8183.0,1109.0,299.0,17724.0,13679.0
2009-02-13,1690.022,109.186,348038.4,7044.2,1100.0,254.0,11554.0,15259.033
2009-02-14,2335.49,118.932,348414.47,9688.8,2283.0,3256.0,18545.0,14840.833
2009-02-15,1586.032,114.022,349695.28,6482.0,2465.0,226.0,5234.0,18508.867
2009-02-16,1318.994,111.806,348685.94,5512.6,0.0,261.0,7037.0,14685.233
2009-02-17,801.838,117.966,348737.6,3345.4,0.0,292.0,3925.0,9146.967
2009-02-18,826.45,113.064,348812.78,3392.4,0.0,297.0,5471.0,8006.1665
2009-02-19,737.268,99.378,347831.4,3040.6,1046.0,262.0,1796.0,9183.8
2009-02-20,1880.736,147.036,345874.62,7970.4,2897.0,293.0,8768.0,19387.6
2009-02-21,1316.184,155.402,346974.25,5481.6,2111.0,262.0,3983.0,15580.4
2009-02-22,2238.478,175.828,347495.47,9410.0,3816.0,8576.0,7133.0,17782.967
2009-02-23,2733.656,129.8,347386.88,11337.2,1212.0,3744.0,12471.0,28133.934
2009-02-24,1783.144,123.346,346878.62,7441.4,0.0,1602.0,14512.0,13605.066
2009-02-25,1169.844,113.07,347330.84,4914.0,1092.0,274.0,7359.0,10772.4
2009-02-26,1156.852,112.6,346654.62,4842.8,0.0,268.0,6841.0,12171.866
2009-02-27,2028.918,202.116,346990.6,8501.0,1154.0,246.0,14831.0,17584.3
2009-02-28,1630.75,212.588,349052.1,6961.4,1145.0,5358.0,8006.0,12670.167
2009-03-01,2467.946,189.112,348685.84,10393.4,11178.0,2740.0,8834.0,18380.434
2009-03-02,1477.442,135.364,348828.25,6337.6,1560.0,310.0,6684.0,16070.033
2009-03-03,1848.952,127.904,349772.2,7699.8,1159.0,268.0,13024.0,16364.866
2009-03-04,1842.13,129.434,349033.66,7772.0,2214.0,2570.0,8393.0,17525.166
2009-03-05,1441.812,112.462,348018.62,6124.8,0.0,271.0,9094.0,14665.2
2009-03-06,1783.474,128.956,346742.38,7579.6,1144.0,265.0,12056.0,16259.566
2009-03-07,1696.466,149.866,349159.16,7107.8,1055.0,811.0,12113.0,14295.434
2009-03-08,2357.166,194.186,348710.1,9909.8,7253.0,5260.0,12691.0,14082.1
2009-03-09,1685.556,136.04,349174.53,7062.4,2001.0,369.0,10336.0,15386.6
2009-03-10,1836.21,114.902,348232.94,7690.6,0.0,281.0,11610.0,18712.5
2009-03-11,2405.904,137.244,348222.5,10119.8,3476.0,7288.0,10737.0,18597.4
2009-03-12,1887.26,134.772,348477.72,7859.4,0.0,364.0,13655.0,17435.334
2009-03-13,1445.52,138.684,349570.53,6006.8,1082.0,311.0,10466.0,12233.0
2009-03-14,2149.028,155.25,348737.47,8908.0,2196.0,280.0,18036.0,15305.134
2009-03-15,1942.062,177.752,348150.4,8202.6,3478.0,5152.0,8353.0,15384.7
2009-03-16,1336.034,119.406,349069.78,5542.8,0.0,306.0,9273.0,12688.233
2009-03-17,1931.91,234.992,348417.25,8135.0,1110.0,3952.0,12320.0,14816.5
2009-03-18,1450.68,121.906,349690.5,6020.8,1123.0,375.0,12101.0,10579.0
2009-03-19,1191.532,116.412,349597.84,4931.8,0.0,314.0,9458.0,10086.866
2009-03-20,1463.906,130.038,349799.75,6073.6,1083.0,308.0,10618.0,12389.434
2009-03-21,1930.022,197.656,349319.12,8167.4,5420.0,682.0,10266.0,15799.033
2009-03-22,1689.17,130.28,347799.75,7128.8,2017.0,3778.0,9015.0,13342.833
2009-03-23,1296.45,120.122,348557.25,5456.8,1078.0,310.0,5999.0,14220.5
2009-03-24,1661.712,146.836,349177.1,7047.8,1710.0,352.0,10149.0,15484.2
2009-03-25,1838.774,194.036,350082.8,7708.4,2780.0,3315.0,10287.0,14264.233
2009-03-26,1211.004,119.75,349827.5,5042.4,0.0,312.0,8596.0,11275.4
2009-03-27,1713.926,181.074,349385.25,7221.8,1103.0,526.0,9947.0,16989.434
2009-03-28,2260.976,276.7,348675.28,9508.8,4527.0,327.0,12225.0,20603.934
2009-03-29,2216.65,137.094,349269.94,9242.4,1611.0,4024.0,9502.0,21807.166
2009-03-30,1477.452,131.324,349529.06,6198.8,1085.0,295.0,9901.0,13343.2
2009-03-31,1823.482,137.988,348721.78,7645.0,2202.0,2711.0,12958.0,12520.366
2009-04-01,1641.14,143.048,349784.7,6923.4,2807.0,2364.0,7309.0,14872.333
2009-04-02,1644.334,124.762,348825.1,6856.4,1128.0,324.0,13500.0,12453.566
2009-04-03,1363.26,132.598,348209.12,5735.4,0.0,326.0,8556.0,13839.0
2009-04-04,2191.232,199.728,347688.94,9211.0,2699.0,4172.0,16251.0,13398.533
2009-04-05,1375.716,183.012,348931.75,5921.4,3832.0,357.0,6503.0,12236.6
2009-04-06,1452.634,131.54,348913.66,6084.8,799.0,333.0,10141.0,12937.566
2009-04-07,1440.092,152.732,348464.75,6093.0,1103.0,338.0,9121.0,13439.533
2009-04-08,1534.6,161.35,348854.0,6520.2,2131.0,2827.0,7968.0,12650.667
2009-04-09,1890.472,176.936,348907.44,7869.0,2682.0,366.0,13482.0,14977.866
2009-04-10,1842.114,165.792,348529.66,7674.0,2057.0,2822.0,13828.0,11994.9
2009-04-11,2462.446,253.666,346995.72,10332.4,3661.0,4286.0,18233.0,14860.767
2009-04-12,2141.012,281.67,346180.75,9119.2,7498.0,1504.0,12470.0,14211.533
2009-04-13,1602.718,200.264,347223.28,6830.8,1015.0,5651.0,6246.0,13799.967
2009-04-14,1501.538,188.58,347748.94,6386.4,888.0,2341.0,9478.0,12318.634
2009-04-15,1216.062,190.886,347501.8,5199.8,1880.0,463.0,5278.0,12646.7
2009-04-16,1564.524,179.016,346285.5,6658.8,2896.0,397.0,9809.0,12973.4
2009-04-17,2042.81,171.198,347511.94,8592.4,0.0,5224.0,7655.0,21167.834
2009-04-18,1512.266,146.958,347106.6,6376.4,1028.0,2613.0,10699.0,10864.434
2009-04-19,1286.468,153.604,349428.28,5397.8,2201.0,376.0,8088.0,10776.134
2009-04-20,1486.51,169.502,348342.56,6240.0,0.0,2644.0,10476.0,11655.167
2009-04-21,1894.598,182.732,346533.78,7970.8,1925.0,375.0,7380.0,21896.633
2009-04-22,1496.198,203.908,347435.78,6296.8,1024.0,1203.0,13265.0,9444.634
2009-04-23,1141.46,175.454,347752.28,4899.2,1068.0,395.0,5511.0,12050.333
2009-04-24,1194.048,180.82,348177.72,5083.0,0.0,383.0,9677.0,9840.8
2009-04-25,2022.284,235.592,346332.0,8548.0,2007.0,3901.0,13225.0,14571.733
2009-04-26,1781.626,229.618,348285.5,7548.6,3053.0,3017.0,10561.0,13062.767
2009-04-27,1351.628,160.408,347041.78,5766.0,995.0,376.0,7021.0,14135.134
2009-04-28,1706.386,160.366,348465.78,7285.0,2068.0,371.0,11469.0,14531.767
2009-04-29,1664.68,141.616,348748.62,6996.2,1043.0,2492.0,9372.0,14837.667
2009-04-30,1834.762,138.056,348342.25,7666.4,1027.0,363.0,15305.0,13884.366
2009-05-01,1512.802,190.462,347433.25,6370.8,1067.0,1052.0,11709.0,11385.366
2009-05-02,1393.91,179.62,348311.38,5871.6,1430.0,374.0,9760.0,11667.833
2009-05-03,1608.878,179.698,348575.53,6857.2,3207.0,2593.0,7226.0,13788.634
2009-05-04,1667.882,146.056,347666.72,6971.6,1007.0,411.0,11374.0,15006.033
2009-05-05,1731.474,141.914,346778.62,7282.4,1049.0,5539.0,10166.0,12103.9
2009-05-06,1349.902,146.378,346891.28,5716.4,1038.0,1797.0,9058.0,10605.366
2009-05-07,1012.648,135.008,347289.88,4280.8,0.0,374.0,7992.0,8511.467
2009-05-08,1857.156,154.882,346787.72,7801.6,2226.0,848.0,15426.0,12452.6
2009-05-09,1261.352,182.984,347866.88,5420.8,2090.0,382.0,6605.0,11945.533
2009-05-10,1967.248,205.226,347141.34,8412.6,4300.0,6671.0,8693.0,13123.467
2009-05-11,1517.176,158.44,345961.9,6380.6,1035.0,457.0,11009.0,12785.267
2009-05-12,1625.956,150.022,346142.56,6867.2,0.0,2713.0,11335.0,13051.267
2009-05-13,1246.398,171.566,346515.8,5338.6,1419.0,553.0,7127.0,11674.3
2009-05-14,1606.984,151.91,345685.72,6920.2,0.0,4065.0,11499.0,11219.066
2009-05-15,1422.226,140.546,346978.38,6023.2,1382.0,494.0,12195.0,9632.767
2009-05-16,2007.378,186.502,345583.8,8475.0,1705.0,4820.0,12265.0,14666.3
2009-05-17,1543.764,226.46,346033.06,6631.8,2555.0,1926.0,7168.0,14080.4
2009-05-18,1209.906,154.56,346980.5,5066.2,763.0,374.0,8971.0,10057.1
2009-05-19,1617.344,188.884,347029.84,6770.2,3253.0,792.0,10981.0,11929.733
2009-05-20,1307.162,182.382,347500.38,5528.8,1061.0,1889.0,9470.0,9366.033
2009-05-21,1575.15,212.396,347067.5,6636.2,1553.0,1278.0,12563.0,10858.5
2009-05-22,1074.806,237.242,348431.8,4609.4,982.0,1207.0,8078.0,7646.4336
2009-05-23,1530.598,193.25,346418.53,6472.0,480.0,1844.0,12579.0,10606.967
2009-05-24,1287.786,177.2,348505.88,5429.6,45.0,446.0,10256.0,10716.1
2009-05-25,1354.096,183.162,343340.5,5762.6,920.0,966.0,9930.0,10752.267
2009-05-26,1338.644,126.464,333795.34,5816.4,1191.0,860.0,10102.0,10157.733
2009-05-27,1544.292,124.902,332845.88,6729.8,1052.0,2355.0,11076.0,11255.2
2009-05-28,1179.736,128.786,336531.4,5058.6,1502.0,421.0,9049.0,8690.267
2009-05-29,1242.846,147.15,347844.53,5232.2,1005.0,434.0,10112.0,9163.1
2009-05-30,1659.106,233.688,347275.3,7060.4,2787.0,1707.0,11557.0,11600.767
2009-05-31,956.89,200.616,347696.84,4156.8,1466.0,458.0,5720.0,8304.167
2009-06-01,1443.26,229.876,347521.12,6208.2,2789.0,461.0,11361.0,9443.333
2009-06-02,1090.6381,223.696,347947.62,4849.6,0.0,506.0,7892.0,9779.3
2009-06-03,1356.578,200.926,346184.53,5870.4,940.0,1370.0,11577.0,8722.634
2009-06-04,1035.66,164.662,345614.7,4440.2,1906.0,455.0,6905.0,7995.0
2009-06-05,1230.36,156.95,345403.03,5256.0,0.0,456.0,12515.0,7535.0
2009-06-06,1475.45,233.496,346437.84,6356.6,1769.0,2732.0,10611.0,9478.833
2009-06-07,1207.392,218.93001,347066.72,5225.6,2077.0,1641.0,6034.0,10371.2
2009-06-08,1178.776,129.36,345693.22,5100.6,1024.0,432.0,8551.0,9639.267
2009-06-09,1332.85,154.396,346929.88,5699.2,1000.0,414.0,10695.0,10105.167
2009-06-10,1602.996,159.20801,346631.16,6816.8,1032.0,4745.0,9889.0,11050.6
2009-06-11,1300.65,159.932,347293.53,5548.8,0.0,472.0,10610.0,10595.5
2009-06-12,1101.732,152.704,346949.78,4703.0,1009.0,460.0,7137.0,9756.2
2009-06-13,1101.87,154.292,346965.2,4702.0,1009.0,465.0,7143.0,9747.5
2009-06-14,1101.87,154.292,346965.2,4702.0,1009.0,465.0,7143.0,9747.5
2009-06-15,1089.938,202.02,347074.88,4695.2,916.0,509.0,7737.0,9003.633
2009-06-16,1508.792,212.188,346796.9,6458.2,2983.0,1221.0,13691.0,7251.533
2009-06-17,988.016,192.86,347465.53,4260.8,975.0,611.0,7193.0,7687.933
2009-06-18,1165.7,165.954,347466.56,4906.8,0.0,461.0,11223.0,7744.3335
2009-06-19,1086.866,164.26,347497.3,4620.2,969.0,475.0,7737.0,8933.434
2009-06-20,1107.1,179.056,347737.8,4679.2,0.0,2657.0,9159.0,6635.6665
2009-06-21,855.142,161.526,347452.94,3646.4,1039.0,412.0,6002.0,6799.3667
2009-06-22,1094.098,162.124,347331.3,4634.0,0.0,449.0,11148.0,6637.967
2009-06-23,1039.214,163.872,347347.1,4428.2,1010.0,1261.0,8186.0,6863.2334
2009-06-24,1534.874,194.322,346373.53,6503.2,3059.0,1239.0,14275.0,7008.2334
2009-06-25,771.362,183.966,347296.25,3332.0,0.0,495.0,6224.0,6137.033
2009-06-26,1277.322,238.866,346378.72,5531.0,1826.0,538.0,9952.0,8972.7
